year	week	away_team	home_team	away_score	home_score	
11	5	17	16	-1	-1	
11	5	18	25	-1	-1	
11	5	20	15	-1	-1	
11	5	21	23	-1	-1	
11	5	22	5	-1	-1	
11	5	26	19	-1	-1	
11	5	29	31	-1	-1	
11	5	30	28	-1	-1	
11	6	0	11	-1	-1	
11	6	1	10	-1	-1	
11	6	5	21	-1	-1	
11	6	8	9	-1	-1	
11	6	13	19	-1	-1	
11	6	14	4	-1	-1	
11	6	15	12	-1	-1	
11	6	16	2	-1	-1	
11	6	22	20	-1	-1	
11	6	23	25	-1	-1	
11	6	27	18	-1	-1	
11	6	28	6	-1	-1	
11	6	29	17	-1	-1	
11	6	31	7	-1	-1	
11	7	3	2	-1	-1	
11	7	5	4	-1	-1	
11	7	8	28	-1	-1	
11	7	9	30	-1	-1	
11	7	12	6	-1	-1	
11	7	13	11	-1	-1	
11	7	18	15	-1	-1	
11	7	19	22	-1	-1	
11	7	20	27	-1	-1	
11	7	21	29	-1	-1	
11	7	24	1	-1	-1	
11	7	25	17	-1	-1	
11	7	26	31	-1	-1	
11	8	1	0	-1	-1	
11	8	2	14	-1	-1	
11	8	5	3	-1	-1	
11	8	7	6	-1	-1	
11	8	10	31	-1	-1	
11	8	11	9	-1	-1	
11	8	16	23	-1	-1	
11	8	17	13	-1	-1	
11	8	18	21	-1	-1	
11	8	19	12	-1	-1	
11	8	22	28	-1	-1	
11	8	25	24	-1	-1	
11	8	27	26	-1	-1	
11	8	29	8	-1	-1	
11	8	30	20	-1	-1	
11	9	0	10	-1	-1	
11	9	2	25	-1	-1	
11	9	3	9	-1	-1	
11	9	6	5	-1	-1	
11	9	8	1	-1	-1	
11	9	11	29	-1	-1	
11	9	12	16	-1	-1	
11	9	14	18	-1	-1	
11	9	15	17	-1	-1	
11	9	20	7	-1	-1	
11	9	22	13	-1	-1	
11	9	23	4	-1	-1	
11	9	24	26	-1	-1	
11	9	28	30	-1	-1	
11	10	0	3	-1	-1	
11	10	4	1	-1	-1	
11	10	6	2	-1	-1	
11	10	10	9	-1	-1	
11	10	13	15	-1	-1	
11	10	18	12	-1	-1	
11	10	21	7	-1	-1	
11	10	23	14	-1	-1	
11	10	24	16	-1	-1	
11	10	25	28	-1	-1	
11	10	26	11	-1	-1	
11	10	27	19	-1	-1	
11	10	29	30	-1	-1	
11	10	31	22	-1	-1	
11	11	1	3	-1	-1	
11	11	2	24	-1	-1	
11	11	4	20	-1	-1	
11	11	5	15	-1	-1	
11	11	7	14	-1	-1	
11	11	8	11	-1	-1	
11	11	9	0	-1	-1	
11	11	16	13	-1	-1	
11	11	17	27	-1	-1	
11	11	19	25	-1	-1	
11	11	21	6	-1	-1	
11	11	22	23	-1	-1	
11	11	26	18	-1	-1	
11	11	28	31	-1	-1	
11	11	30	10	-1	-1	
11	12	0	26	-1	-1	
11	12	3	8	-1	-1	
11	12	6	4	-1	-1	
11	12	7	5	-1	-1	
11	12	11	2	-1	-1	
11	12	14	12	-1	-1	
11	12	15	16	-1	-1	
11	12	18	17	-1	-1	
11	12	20	21	-1	-1	
11	12	23	30	-1	-1	
11	12	24	10	-1	-1	
11	12	25	1	-1	-1	
11	12	27	9	-1	-1	
11	12	29	22	-1	-1	
11	12	31	19	-1	-1	
11	13	2	0	-1	-1	
11	13	4	7	-1	-1	
11	13	9	8	-1	-1	
11	13	10	29	-1	-1	
11	13	12	13	-1	-1	
11	13	14	5	-1	-1	
11	13	16	26	-1	-1	
11	13	17	1	-1	-1	
11	13	18	3	-1	-1	
11	13	19	15	-1	-1	
11	13	23	21	-1	-1	
11	13	27	24	-1	-1	
11	13	28	20	-1	-1	
11	13	30	31	-1	-1	
11	14	0	27	-1	-1	
11	14	4	6	-1	-1	
11	14	7	23	-1	-1	
11	14	10	11	-1	-1	
11	14	15	13	-1	-1	
11	14	16	19	-1	-1	
11	14	17	14	-1	-1	
11	14	20	22	-1	-1	
11	14	21	12	-1	-1	
11	14	24	25	-1	-1	
11	14	26	3	-1	-1	
11	14	29	28	-1	-1	
11	14	30	5	-1	-1	
11	14	31	8	-1	-1	
11	15	2	9	-1	-1	
11	15	3	1	-1	-1	
11	15	5	12	-1	-1	
11	15	8	10	-1	-1	
11	15	11	7	-1	-1	
11	15	13	14	-1	-1	
11	15	15	6	-1	-1	
11	15	16	17	-1	-1	
11	15	19	18	-1	-1	
11	15	22	4	-1	-1	
11	15	23	20	-1	-1	
11	15	24	30	-1	-1	
11	15	25	0	-1	-1	
11	15	26	27	-1	-1	
11	15	28	21	-1	-1	
11	15	31	29	-1	-1	
11	16	0	2	-1	-1	
11	16	1	26	-1	-1	
11	16	4	5	-1	-1	
11	16	6	22	-1	-1	
11	16	7	13	-1	-1	
11	16	9	28	-1	-1	
11	16	10	3	-1	-1	
11	16	12	15	-1	-1	
11	16	14	8	-1	-1	
11	16	17	18	-1	-1	
11	16	19	16	-1	-1	
11	16	20	31	-1	-1	
11	16	21	24	-1	-1	
11	16	27	25	-1	-1	
11	16	29	23	-1	-1	
11	16	30	11	-1	-1	
11	17	1	11	-1	-1	
11	17	6	7	-1	-1	
11	17	8	30	-1	-1	
11	17	10	2	-1	-1	
11	17	12	14	-1	-1	
11	17	13	5	-1	-1	
11	17	15	9	-1	-1	
11	17	17	20	-1	-1	
11	17	18	19	-1	-1	
11	17	21	31	-1	-1	
11	17	23	22	-1	-1	
11	17	24	0	-1	-1	
11	17	25	26	-1	-1	
11	17	27	3	-1	-1	
11	17	28	16	-1	-1	
11	17	29	4	-1	-1	
11	18	2	1	-1	-1	
11	18	3	0	-1	-1	
11	18	5	6	-1	-1	
11	18	7	4	-1	-1	
11	18	9	10	-1	-1	
11	18	11	8	-1	-1	
11	18	13	12	-1	-1	
11	18	14	15	-1	-1	
11	18	16	18	-1	-1	
11	18	19	17	-1	-1	
11	18	20	23	-1	-1	
11	18	22	21	-1	-1	
11	18	25	27	-1	-1	
11	18	26	24	-1	-1	
11	18	30	29	-1	-1	
11	18	31	28	-1	-1	
12	1	1	3	-1	-1	
12	1	2	21	-1	-1	
12	1	7	6	-1	-1	
12	1	10	17	-1	-1	
12	1	11	16	-1	-1	
12	1	12	0	-1	-1	
12	1	14	8	-1	-1	
12	1	15	9	-1	-1	
12	1	18	20	-1	-1	
12	1	19	22	-1	-1	
12	1	24	5	-1	-1	
12	1	26	4	-1	-1	
12	1	27	29	-1	-1	
12	1	28	13	-1	-1	
12	1	30	25	-1	-1	
12	1	31	23	-1	-1	
12	2	0	1	-1	-1	
12	2	3	2	-1	-1	
12	2	4	24	-1	-1	
12	2	6	15	-1	-1	
12	2	8	12	-1	-1	
12	2	9	14	-1	-1	
12	2	10	7	-1	-1	
12	2	13	30	-1	-1	
12	2	17	16	-1	-1	
12	2	18	11	-1	-1	
12	2	22	20	-1	-1	
12	2	23	21	-1	-1	
12	2	25	5	-1	-1	
12	2	27	19	-1	-1	
12	2	28	26	-1	-1	
12	2	29	31	-1	-1	
12	3	1	8	-1	-1	
12	3	2	10	-1	-1	
12	3	5	4	-1	-1	
12	3	11	9	-1	-1	
12	3	13	12	-1	-1	
12	3	14	29	-1	-1	
12	3	16	0	-1	-1	
12	3	19	18	-1	-1	
12	3	20	25	-1	-1	
12	3	21	6	-1	-1	
12	3	22	17	-1	-1	
12	3	23	3	-1	-1	
12	3	24	28	-1	-1	
12	3	26	7	-1	-1	
12	3	30	15	-1	-1	
12	3	31	27	-1	-1	
12	4	4	2	-1	-1	
12	4	5	1	-1	-1	
12	4	6	0	-1	-1	
12	4	7	13	-1	-1	
12	4	8	11	-1	-1	
12	4	9	19	-1	-1	
12	4	12	31	-1	-1	
12	4	14	10	-1	-1	
12	4	15	28	-1	-1	
12	4	16	22	-1	-1	
12	4	17	23	-1	-1	
12	4	20	3	-1	-1	
12	4	21	18	-1	-1	
12	4	24	27	-1	-1	
12	4	26	25	-1	-1	
12	4	29	30	-1	-1	
12	5	0	9	-1	-1	
12	5	1	20	-1	-1	
12	5	2	22	-1	-1	
12	5	3	6	-1	-1	
12	5	4	7	-1	-1	
12	5	5	14	-1	-1	
12	5	10	12	-1	-1	
12	5	15	11	-1	-1	
12	5	17	18	-1	-1	
12	5	19	21	-1	-1	
12	5	23	16	-1	-1	
12	5	25	24	-1	-1	
12	5	27	26	-1	-1	
12	5	29	28	-1	-1	
12	5	30	8	-1	-1	
12	5	31	13	-1	-1	
12	6	0	4	-1	-1	
12	6	1	7	-1	-1	
12	6	6	5	-1	-1	
12	6	8	10	-1	-1	
12	6	9	16	-1	-1	
12	6	11	14	-1	-1	
12	6	13	29	-1	-1	
12	6	18	3	-1	-1	
12	6	20	19	-1	-1	
12	6	24	12	-1	-1	
12	6	25	17	-1	-1	
12	6	26	15	-1	-1	
12	6	28	21	-1	-1	
12	6	31	30	-1	-1	
12	7	2	3	-1	-1	
12	7	5	27	-1	-1	
12	7	6	26	-1	-1	
12	7	9	4	-1	-1	
12	7	10	15	-1	-1	
12	7	13	14	-1	-1	
12	7	16	31	-1	-1	
12	7	19	8	-1	-1	
12	7	21	17	-1	-1	
12	7	22	1	-1	-1	
12	7	23	24	-1	-1	
12	7	29	25	-1	-1	
12	7	30	20	-1	-1	
12	8	1	0	-1	-1	
12	8	3	11	-1	-1	
12	8	4	5	-1	-1	
12	8	7	24	-1	-1	
12	8	12	15	-1	-1	
12	8	13	2	-1	-1	
12	8	16	10	-1	-1	
12	8	17	9	-1	-1	
12	8	18	28	-1	-1	
12	8	19	29	-1	-1	
12	8	20	23	-1	-1	
12	8	21	22	-1	-1	
12	8	25	6	-1	-1	
12	8	27	30	-1	-1	
12	8	31	26	-1	-1	
12	9	0	7	-1	-1	
12	9	2	5	-1	-1	
12	9	3	21	-1	-1	
12	9	4	25	-1	-1	
12	9	6	1	-1	-1	
12	9	8	17	-1	-1	
12	9	10	18	-1	-1	
12	9	11	19	-1	-1	
12	9	15	13	-1	-1	
12	9	22	23	-1	-1	
12	9	26	27	-1	-1	
12	9	28	14	-1	-1	
12	9	30	12	-1	-1	
12	9	31	9	-1	-1	
12	10	0	2	-1	-1	
12	10	7	5	-1	-1	
12	10	9	8	-1	-1	
12	10	14	1	-1	-1	
12	10	15	3	-1	-1	
12	10	19	10	-1	-1	
12	10	20	16	-1	-1	
12	10	21	26	-1	-1	
12	10	22	18	-1	-1	
12	10	23	4	-1	-1	
12	10	24	31	-1	-1	
12	10	25	27	-1	-1	
12	10	28	11	-1	-1	
12	10	29	12	-1	-1	
12	11	1	2	-1	-1	
12	11	3	22	-1	-1	
12	11	5	0	-1	-1	
12	11	6	4	-1	-1	
12	11	12	11	-1	-1	
12	11	13	8	-1	-1	
12	11	14	30	-1	-1	
12	11	16	21	-1	-1	
12	11	17	20	-1	-1	
12	11	18	9	-1	-1	
12	11	23	19	-1	-1	
12	11	26	24	-1	-1	
12	11	27	7	-1	-1	
12	11	29	15	-1	-1	
12	11	31	28	-1	-1	
12	12	0	23	-1	-1	
12	12	2	6	-1	-1	
12	12	4	3	-1	-1	
12	12	8	18	-1	-1	
12	12	11	10	-1	-1	
12	12	12	13	-1	-1	
12	12	15	14	-1	-1	
12	12	19	17	-1	-1	
12	12	20	5	-1	-1	
12	12	21	1	-1	-1	
12	12	22	7	-1	-1	
12	12	24	16	-1	-1	
12	12	25	31	-1	-1	
12	12	28	27	-1	-1	
12	12	30	29	-1	-1	
12	13	3	0	-1	-1	
12	13	5	6	-1	-1	
12	13	7	25	-1	-1	
12	13	10	9	-1	-1	
12	13	11	13	-1	-1	
12	13	14	12	-1	-1	
12	13	16	8	-1	-1	
12	13	17	1	-1	-1	
12	13	18	23	-1	-1	
12	13	19	2	-1	-1	
12	13	20	22	-1	-1	
12	13	26	30	-1	-1	
12	13	27	24	-1	-1	
12	13	28	29	-1	-1	
12	14	0	20	-1	-1	
12	14	7	4	-1	-1	
12	14	8	9	-1	-1	
12	14	12	28	-1	-1	
12	14	14	15	-1	-1	
12	14	17	11	-1	-1	
12	14	18	16	-1	-1	
12	14	22	21	-1	-1	
12	14	23	2	-1	-1	
12	14	24	6	-1	-1	
12	14	25	26	-1	-1	
12	14	27	13	-1	-1	
12	14	29	10	-1	-1	
12	14	30	31	-1	-1	
12	15	2	1	-1	-1	
12	15	3	5	-1	-1	
12	15	4	12	-1	-1	
12	15	6	7	-1	-1	
12	15	8	15	-1	-1	
12	15	9	11	-1	-1	
12	15	13	10	-1	-1	
12	15	16	19	-1	-1	
12	15	18	17	-1	-1	
12	15	21	0	-1	-1	
12	15	22	27	-1	-1	
12	15	23	20	-1	-1	
12	15	24	25	-1	-1	
12	15	26	29	-1	-1	
12	15	28	30	-1	-1	
12	15	31	14	-1	-1	
12	16	0	3	-1	-1	
12	16	1	23	-1	-1	
12	16	5	26	-1	-1	
12	16	7	2	-1	-1	
12	16	10	8	-1	-1	
12	16	11	6	-1	-1	
12	16	12	9	-1	-1	
12	16	14	13	-1	-1	
12	16	15	31	-1	-1	
12	16	16	18	-1	-1	
12	16	17	19	-1	-1	
12	16	20	21	-1	-1	
12	16	25	28	-1	-1	
12	16	27	4	-1	-1	
12	16	29	22	-1	-1	
12	16	30	24	-1	-1	
12	17	1	4	-1	-1	
12	17	6	27	-1	-1	
12	17	7	3	-1	-1	
12	17	8	5	-1	-1	
12	17	9	13	-1	-1	
12	17	10	11	-1	-1	
12	17	15	12	-1	-1	
12	17	17	30	-1	-1	
12	17	19	16	-1	-1	
12	17	20	2	-1	-1	
12	17	21	23	-1	-1	
12	17	22	0	-1	-1	
12	17	25	14	-1	-1	
12	17	26	18	-1	-1	
12	17	28	31	-1	-1	
12	17	29	24	-1	-1	
12	18	2	0	-1	-1	
12	18	3	1	-1	-1	
12	18	4	6	-1	-1	
12	18	5	7	-1	-1	
12	18	9	10	-1	-1	
12	18	11	8	-1	-1	
12	18	12	14	-1	-1	
12	18	13	15	-1	-1	
12	18	16	17	-1	-1	
12	18	18	19	-1	-1	
12	18	21	20	-1	-1	
12	18	23	22	-1	-1	
12	18	24	26	-1	-1	
12	18	27	25	-1	-1	
12	18	30	28	-1	-1	
12	18	31	29	-1	-1	
